// Z A Bf
84	210	18.163265
84	211	17.109884
84	212	16.234994
84	213	15.581884
84	214	14.614399
84	215	13.65098
84	216	12.760215
84	217	12.113345
84	218	11.497737
84	219	11.062579
84	220	10.794467
84	221	10.438448
84	222	10.379553
84	223	10.14551
85	211	16.651076
85	212	15.615732
85	213	14.750987
85	214	14.088697
85	215	13.559145
85	216	12.9128
85	217	12.20884
85	218	11.734913
85	219	11.17986
85	220	10.707424
85	221	10.436715
85	222	10.091182
85	223	9.933627
85	224	9.762483
85	225	9.726267
85	226	9.653319
86	212	15.246577
86	213	14.21918
86	214	13.35543
86	215	12.676693
86	216	12.13723
86	217	11.752116
86	218	11.417247
86	219	11.266891
86	220	10.798299
86	221	10.261609
86	222	10.04713
86	223	9.748344
86	224	9.500981
86	225	9.385078
86	226	9.259837
86	227	9.262693
86	228	9.224528
86	229	9.240321
86	240	9.864763
86	243	10.04088
86	244	10.160589
86	245	10.509404
86	246	10.997523
86	247	11.517729
86	248	12.113049
87	213	13.888897
87	214	12.882034
87	215	12.02967
87	216	11.337987
87	217	10.799254
87	218	10.413694
87	219	10.305641
87	220	10.222071
87	221	10.357984
87	222	9.816995
87	223	9.613342
87	224	9.384196
87	225	9.039817
87	226	9.020507
87	227	8.786971
87	228	8.86046
87	229	8.737998
87	230	8.820432
87	231	8.875635
87	232	8.88335
87	233	8.918143
87	234	9.065364
87	235	9.05339
87	236	9.014717
87	237	9.100002
87	238	9.189473
87	239	9.190948
87	240	9.221804
87	241	9.284967
87	242	9.248572
87	243	9.353132
87	244	9.349345
87	245	9.475316
87	246	9.722233
87	247	10.146176
87	248	10.564647
87	249	11.09198
87	250	11.762151
87	251	12.647498
88	214	12.618464
88	215	11.620223
88	216	10.75876
88	217	10.055787
88	218	9.51067
88	219	9.143225
88	220	9.034019
88	221	9.084556
88	222	9.175758
88	223	9.388554
88	224	9.114188
88	225	8.955705
88	226	8.573901
88	227	8.611301
88	228	8.353594
88	229	8.422289
88	230	8.26829
88	231	8.400911
88	232	8.427706
88	233	8.436085
88	234	8.568359
88	235	8.61783
88	236	8.601228
88	237	8.581845
88	238	8.671272
88	239	8.708903
88	240	8.669421
88	241	8.702526
88	242	8.711267
88	243	8.691168
88	244	8.750297
88	245	8.708967
88	246	8.817325
88	247	8.909781
88	248	9.293714
88	249	9.711456
88	250	10.183178
88	251	10.812897
88	252	11.712192
88	253	12.045216
89	215	11.389536
89	216	10.39939
89	217	9.521553
89	218	8.82725
89	219	8.289531
89	220	7.929821
89	221	7.822085
89	222	7.88042
89	223	7.984969
89	224	8.177077
89	225	8.377052
89	226	8.48418
89	227	8.153692
89	228	8.089532
89	229	7.975876
89	230	7.988842
89	231	7.8233
89	232	7.964628
89	233	7.986058
89	234	8.012038
89	235	8.130547
89	236	8.155674
89	237	8.154033
89	238	8.179327
89	239	8.264682
89	240	8.255773
89	241	8.179268
89	242	8.212995
89	243	8.191625
89	244	8.177674
89	245	8.200091
89	246	8.126712
89	247	8.180616
89	248	8.154294
89	249	8.413085
89	250	8.828609
89	251	9.247895
89	252	9.919359
89	253	10.83237
