// Z A Bf
86	209	16.75
86	210	17.61
86	211	18.47
86	212	18.63
86	213	17.65
86	214	16.69
86	215	15.45
86	216	14.24
86	217	13.52
86	218	12.83
86	219	12.02
86	220	11.47
86	221	11.18
86	222	10.82
86	223	10.57
86	224	10.3
86	225	9.72
86	226	9.45
86	227	9.26
86	228	9.04
86	229	8.88
86	230	8.81
86	231	8.81
86	232	8.82
87	189	4.24
87	190	4.44
87	191	4.33
87	192	4.43
87	193	4.38
87	194	4.35
87	195	4.48
87	196	4.58
87	197	5.18
87	198	5.82
87	199	6.39
87	200	7.1
87	201	7.62
87	202	8.33
87	203	8.92
87	204	9.64
87	205	10.94
87	206	11.98
87	207	12.85
87	208	13.71
87	209	14.6
87	210	15.4
87	211	16.02
87	212	16.72
87	213	16.66
87	214	15.65
87	215	14.81
87	216	13.46
87	217	12.74
87	218	12.4
87	219	11.57
87	220	11.33
87	221	10.81
87	222	10.47
87	223	10.02
87	224	9.64
87	225	9.22
87	226	9.02
87	227	8.61
87	228	8.36
87	229	8.12
87	230	8.04
87	231	7.96
87	232	8.01
87	233	7.92
87	234	8.09
88	192	3.92
88	193	3.77
88	194	3.76
88	195	3.46
88	196	3.72
88	197	4.12
88	198	3.99
88	199	4.63
88	200	5.12
88	201	5.85
88	202	6.26
88	203	6.89
88	204	7.49
88	205	8.51
88	206	9.75
88	207	10.82
88	208	11.7
88	209	12.54
88	210	13.26
88	211	14
88	212	14.4
88	213	15.11
88	214	14.94
88	215	13.93
88	216	13.01
88	217	11.8
88	218	11.25
88	219	10.81
88	220	10.25
88	221	10.03
88	222	9.57
88	223	9.2
88	224	8.78
88	225	8.4
88	226	8.23
88	227	8.02
88	228	7.61
88	229	7.31
88	230	7.04
88	231	7.01
88	232	6.94
88	233	6.97
88	234	6.9
88	235	7.16
88	236	7.33
89	195	3.4
89	196	3.29
89	197	3.24
89	198	3.44
89	199	3.45
89	200	3.64
89	201	4.05
89	202	4.81
89	203	5.19
89	204	5.72
89	205	6.49
89	206	7.42
89	207	8.46
89	208	9.5
89	209	10.58
89	210	11.31
89	211	12.03
89	212	12.65
89	213	12.99
89	214	13.52
89	215	13.36
89	216	12.19
89	217	11.08
89	218	10.4
89	219	10.03
89	220	9.71
89	221	9.34
89	222	9.13
89	223	8.69
89	224	8.5
89	225	8.05
89	226	7.71
89	227	7.53
89	228	7.24
89	229	6.68
89	230	6.49
89	231	6.24
89	232	6.19
89	233	6.08
89	234	6.16
89	235	6.27
89	236	6.89
89	237	7.08
89	238	7.61
90	198	2.53
90	199	2.77
90	200	2.69
90	201	2.89
90	202	2.86
90	203	3.61
90	204	3.85
90	205	4.79
90	206	5.44
90	207	6.43
90	208	7.57
90	209	8.55
90	210	9.39
90	211	10.11
90	212	10.66
90	213	11.34
90	214	11.68
90	215	12.34
90	216	12.17
90	217	11.02
90	218	9.99
90	219	9.17
90	220	8.45
90	221	8.27
90	222	7.99
90	223	8.2
90	224	7.85
90	225	7.59
90	226	7.2
90	227	6.98
90	228	6.52
90	229	6.06
90	230	5.66
90	231	5.55
90	232	5.44
90	233	5.47
90	234	5.38
90	235	5.8
90	236	6.04
90	237	6.64
90	238	6.84
90	239	7.35
90	240	7.53
91	200	2.18
91	201	2.08
91	202	2.06
91	203	2.08
91	204	2.64
91	205	3.04
91	206	4.01
91	207	4.74
91	208	5.62
91	209	6.55
91	210	7.44
91	211	8.19
91	212	8.97
91	213	9.33
91	214	9.97
91	215	10.35
91	216	10.93
91	217	10.81
91	218	9.68
91	219	8.6
91	220	8.2
91	221	7.55
91	222	6.93
91	223	6.91
91	224	7.03
91	225	6.84
91	226	6.91
91	227	6.51
91	228	6.26
91	229	5.59
91	230	5.28
91	231	4.99
91	232	4.97
91	233	4.99
91	234	5.13
91	235	5.33
91	236	5.76
91	237	5.99
91	238	6.57
91	239	6.72
91	240	7.27
91	241	7.43
91	242	7.87
92	203	1.21
92	204	1.14
92	205	1.74
92	206	2.27
92	207	3.24
92	208	3.84
92	209	4.59
92	210	5.44
92	211	6.51
92	212	7.18
92	213	7.85
92	214	8.3
92	215	8.82
92	216	9.25
92	217	9.78
92	218	9.67
92	219	8.54
92	220	7.62
92	221	7.06
92	222	6.46
92	223	5.87
92	224	5.65
92	225	5.81
92	226	5.59
92	227	5.48
92	228	5.13
92	229	4.94
92	230	4.28
92	231	4.46
92	232	4.72
92	233	4.79
92	234	4.89
92	235	4.87
92	236	5.03
92	237	5.43
92	238	5.63
92	239	6.21
92	240	6.38
92	241	6.93
92	242	7.1
92	243	7.5
92	244	7.46
92	245	7.39
92	246	7.21
93	206	1.16
93	207	1.66
93	208	2.52
93	209	3.05
93	210	3.72
93	211	4.49
93	212	5.21
93	213	6.09
93	214	6.67
93	215	7
93	216	7.52
93	217	7.83
93	218	8.28
93	219	8.26
93	220	7.32
93	221	6.47
93	222	6.01
93	223	5.28
93	224	4.96
93	225	4.43
93	226	4.17
93	227	3.78
93	228	3.7
93	229	3.81
93	230	3.81
93	231	3.81
93	232	4.14
93	233	4.37
93	234	4.63
93	235	4.83
93	236	4.81
93	237	4.94
93	238	5.36
93	239	5.57
93	240	6.01
93	241	6.15
93	242	6.76
93	243	6.87
93	244	7.35
93	245	7.27
93	246	7.39
94	209	1.72
94	210	2.25
94	211	3.05
94	212	3.59
94	213	4.39
94	214	5.09
94	215	5.7
94	216	6.01
94	217	6.45
94	218	6.78
94	219	7.28
94	220	7.34
94	221	6.44
94	222	5.62
94	223	5.07
94	224	4.47
94	225	4.24
94	226	3.74
94	227	3.43
94	228	2.93
94	229	2.95
94	230	3.07
94	231	3.05
94	232	3.23
94	233	3.5
94	234	3.83
94	235	4.09
94	236	4.49
94	237	5
94	238	5.26
94	239	5.74
94	240	5.98
94	241	6.35
94	242	6.41
94	243	6.66
94	244	6.59
94	245	6.93
94	246	7.07
94	247	7.12
94	248	6.8
94	249	6.59
94	250	6.17
95	212	2.4
95	213	3.13
95	214	3.57
95	215	4.03
95	216	4.56
95	217	4.81
95	218	5.32
95	219	5.6
95	220	6.19
95	221	6.23
95	222	5.46
95	223	4.74
95	224	4.33
95	225	3.8
95	226	3.61
95	227	2.91
95	228	2.71
95	229	2.5
95	230	2.46
95	231	2.51
95	232	2.65
95	233	2.79
95	234	3.27
95	235	3.8
95	236	4.33
95	237	4.8
95	238	5.34
95	239	5.66
95	240	6.12
95	241	6.34
95	242	6.72
95	243	6.8
95	244	6.99
95	245	6.8
95	246	6.88
95	247	6.83
95	248	6.91
95	249	6.59
95	250	6.37
96	215	3.04
96	216	3.31
96	217	3.78
96	218	4.09
96	219	4.59
96	220	4.99
96	221	5.62
96	222	5.64
96	223	4.85
96	224	4.16
96	225	3.69
96	226	3.02
96	227	2.68
96	228	2.11
96	229	1.99
96	230	1.87
96	231	2
96	232	2.1
96	233	2.24
96	234	2.61
96	235	3.23
96	236	3.81
96	237	4.34
96	238	4.92
96	239	5.48
96	240	5.85
96	241	6.32
96	242	6.56
96	243	6.97
96	244	6.92
96	245	7.13
96	246	7.02
96	247	7.11
96	248	6.8
96	249	6.56
96	250	6.25
96	251	6.09
96	252	5.68
96	253	5.57
96	254	5.2
97	218	2.9
97	219	3.16
97	220	3.65
97	221	3.93
97	222	4.49
97	223	4.66
97	224	3.98
97	225	3.44
97	226	2.84
97	227	2.17
97	228	2.17
97	229	1.93
97	230	1.72
97	231	1.64
97	232	1.81
97	233	1.94
97	234	2.27
97	235	2.71
97	236	3.37
97	237	3.99
97	238	4.55
97	239	5.16
97	240	5.76
97	241	6.14
97	242	6.63
97	243	6.91
97	244	7.28
97	245	7.22
97	246	7.32
97	247	7.18
97	248	7.27
97	249	7
97	250	6.59
97	251	6.21
97	252	6.01
97	253	5.59
97	254	5.5
97	255	5.1
98	221	3.09
98	222	3.39
98	223	3.89
98	224	4.04
98	225	3.41
98	226	2.65
98	227	1.99
98	228	1.39
98	229	1.58
98	230	1.58
98	231	1.67
98	232	1.57
98	233	1.5
98	234	1.64
98	235	2.1
98	236	2.69
98	237	3.34
